model,eci,fb_overall,question_type,group,horizon,n_items,n_valid,excess_brier,brier,recov,excess_bits,ncrps_global,excess_ncrps_global,crps,excess_t2,stay,gain,excess_nonews
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,90,10,10,0.14741470000000004,0.30543200000000004,-0.6026350607233755,0.6368557491583988,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,120,9,9,0.15689577777777777,0.2991977777777778,-0.45681236214022314,0.6647206535714241,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,150,11,11,0.12743854545454544,0.2823781818181818,-0.34060654282828917,0.4597152387132752,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,180,11,11,0.13894818181818183,0.29956363636363637,-0.5544989473470094,0.48465152167298375,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,210,10,10,0.060601800000000004,0.201108,0.44652756594437304,0.20576161030635007,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB1_value_threshold,all,51,51,0.12593100000000002,0.2776380392156863,-0.28118024927881646,0.48620968315763047,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,90,4,4,0.12151149999999998,0.32513499999999995,-1.6201093226095113,0.6568139117328865,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,120,7,7,0.12436157142857139,0.3266342857142857,-1.605670311382228,0.5168358781339568,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,150,11,11,0.15704172727272728,0.3390181818181819,-1.3086377845104433,0.5565245640396155,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,180,11,11,0.11045218181818184,0.29804545454545456,-0.7698762079845707,0.3975117158979662,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,210,11,11,0.14100536363636362,0.3217,-1.0345519630515274,0.4869752869618127,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB4_drawdown,all,44,44,0.13295611363636362,0.3212131818181818,-1.153381929252851,0.5021871370400587,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB6_event,90,5,5,0.1746912,0.353104,-1.4402574761968623,0.8597673379072146,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB6_event,120,2,2,0.653861,0.7728999999999999,-3.992791747161368,3.1411201763288963,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NB6_event,all,7,7,0.3115968571428572,0.47304571428571424,-2.5188349589744754,1.5115824345991236,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NEW_civil_war,120,2,2,0.0009865000000000002,0.0534,0.9950072499892452,0.02303734438618446,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NEW_civil_war,150,4,4,0.021897749999999997,0.158005,0.8077335914709233,0.21823162924257128,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NEW_civil_war,180,5,5,0.06409099999999998,0.254244,-0.07091416445268739,0.4892393340195424,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NEW_civil_war,210,6,6,0.0674805,0.26189333333333337,-0.21395825775133948,0.4438917205839701,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NEW_civil_war,all,17,17,0.04793541176470587,0.21067058823529408,0.4506903259988865,0.3546204823143639,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,90,7,7,0.19203499999999998,0.3660285714285714,-1.5265626027873576,0.6961202300565977,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,120,10,10,0.2119888,0.394816,-2.155872615106114,0.8993550555640322,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,150,10,10,0.17114919999999997,0.346632,-1.2967744359691449,0.6655692538445129,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,180,11,11,0.25509872727272725,0.4193890909090909,-1.9763132606283795,1.0204821382159837,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,210,11,11,0.21452590909090913,0.3838909090909091,-1.660456490245044,0.8310497388194769,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW1_war_at,all,49,49,0.21105093877551023,0.38393387755102043,-1.7367606522392673,0.8344680684055449,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,90,8,8,0.18156399999999998,0.346865,-1.143638059481221,0.7931151627133688,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,120,8,8,0.079554125,0.2590875,-0.12896176026594142,0.37406015566907835,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,150,8,8,0.13447300000000004,0.3188975,-1.0506591638645535,0.6062825991064151,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,180,11,11,0.1071372727272727,0.2929636363636363,-0.6694904449575723,0.4190768193392259,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,210,9,9,0.14875200000000002,0.30808,-0.6405505558496558,0.5630782353485954,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW2_diplo,all,44,44,0.12913652272727275,0.3044118181818182,-0.7281637112224357,0.5423911925177215,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,90,6,6,0.153266,0.30934,-0.6317739497050872,0.6545602200130022,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,120,7,7,0.10621657142857141,0.2839714285714286,-0.47022439471956545,0.4474827481503246,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,150,5,5,0.0313848,0.190608,0.6542640850966326,0.13943759482855791,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,180,8,8,0.115604625,0.29835,-0.7189096660638581,0.4983510963722133,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,210,8,8,0.06477137499999999,0.256385,-0.10935770545782275,0.44675482199149924,,,,,,,
anthropic/claude-fable-5,162.49,,bank,NW5_wonder,all,34,34,0.09597188235294117,0.27161058823529416,-0.29061608585111487,0.4505228199465522,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S3_wars_at_T,90,3,3,0.24575066666666676,0.4177000000000001,-2.1486043253954707,1.0060955583360633,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S3_wars_at_T,all,3,3,0.24575066666666676,0.4177000000000001,-2.1486043253954707,1.0060955583360633,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,90,10,10,0.2641883,0.44384999999999997,-2.7559665217953797,1.2518152753134162,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,120,8,8,0.23315249999999998,0.400365,-1.8162766118073383,0.8469581337871146,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,150,5,5,0.28908500000000004,0.39636,-1.0254685584165353,1.072019496657942,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,180,4,4,0.08497325,0.247875,0.024397734742087285,0.26667752262222105,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,210,5,5,0.0632038,0.26338,-0.2685463573633484,0.2066098185807082,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S4_gov_change_count,all,32,32,0.20651375000000002,0.372863125,-1.468765176590133,0.836052327816038,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,90,8,8,0.206002,0.39966500000000005,-2.656602232990752,0.8751574579791088,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,120,8,8,0.08696649999999999,0.26619000000000004,-0.22874824270767813,0.33985297489111466,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,150,10,10,0.0453586,0.24185999999999996,0.1521535142975703,0.14379517674648234,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,180,9,9,0.05383322222222223,0.24985555555555555,0.0026760038616794324,0.16999892449968504,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,210,8,8,0.056211625,0.24958749999999996,0.007284880781822323,0.18403098857260447,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S5_civ_wonders,all,43,43,0.08677967441860465,0.2788567441860465,-0.49819206435496066,0.32930868510475836,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,90,7,7,0.16909899999999997,0.3504485714285714,-1.4631892840123766,0.6908983671844953,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,120,8,8,0.116945375,0.30127499999999996,-0.7807934704195003,0.4149837416008145,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,150,7,7,0.06425971428571427,0.25450285714285714,-0.07535297802045426,0.2470784296186967,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,180,6,6,0.029447833333333336,0.21023999999999998,0.5745014413108342,0.09250888983786339,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,210,6,6,0.019945666666666667,0.18963333333333332,0.7516487712555564,0.07235866114107006,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S6_city_founding,all,34,34,0.08427749999999999,0.2660029411764706,-0.23439098622129073,0.3198503769500724,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S7_any_destroyed,90,2,2,0.3999925000000001,0.4892500000000001,-1.4884053688352492,1.3199199012149014,,,,,,,
anthropic/claude-fable-5,162.49,,bank,S7_any_destroyed,all,2,2,0.3999925000000001,0.4892500000000001,-1.4884053688352492,1.3199199012149014,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,90,7,7,0.24392028571428576,0.4380771428571429,-3.3679541163769944,1.2539077556184253,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,120,6,6,0.23425700000000002,0.4242133333333334,-2.9014439491259143,1.1005072946045993,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,150,7,7,0.18384271428571433,0.34683142857142857,-1.112860564885672,0.727811480566749,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,180,8,8,0.172525,0.3367125,-1.0104879825200292,0.690101562544194,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,210,8,8,0.16556237499999998,0.341975,-1.2498747237552634,0.6564906151268389,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W1_wonder_race,all,36,36,0.1973495,0.37414277777777777,-1.695783857129089,0.8679948845081134,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,90,9,9,0.21912733333333334,0.37161777777777777,-1.247239586775541,1.0541215538119437,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,120,9,9,0.25629244444444443,0.4250044444444444,-2.1528939627551966,1.191555896645498,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,150,11,11,0.220465,0.3988509090909091,-2.078514258874904,0.916032379613894,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,180,10,10,0.19758230000000002,0.372216,-1.621626642146424,0.7768043729055514,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,210,10,10,0.1506093,0.325872,-1.0151825126141834,0.5849664949770654,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W2_directed_conquest,all,49,49,0.20787365306122452,0.3783232653061225,-1.6131067230139595,0.8960237124223669,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,90,8,8,0.116728625,0.3182025,-1.4054800378146823,0.44037371184211166,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,120,9,9,0.24430066666666667,0.4146577777777778,-2.067451094189898,1.1520870153587517,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,150,9,9,0.31941522222222224,0.5084133333333333,-4.236152978869508,1.4125847809563037,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,180,6,6,0.4178933333333333,0.58249,-3.8931735685570423,1.8200386856175204,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,210,6,6,0.35670716666666663,0.54835,-5.112482614246179,1.4467512770592537,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W3_capture_k,all,38,38,0.2803914473684211,0.46416578947368425,-3.233879379712506,1.2159414641482378,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,90,9,9,0.16130766666666668,0.3421355555555555,-1.3319754750228499,0.6659919682685483,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,120,9,9,0.2461518888888889,0.4338488888888889,-2.9508834067202034,1.0116399067062383,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,150,7,7,0.31471585714285716,0.5002742857142858,-3.8837396445506576,1.2967434221329073,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,180,5,5,0.298063,0.45872,-2.336165116461279,1.068527753633961,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,210,5,5,0.4279258,0.55304,-2.4265368840973114,1.5053646889153312,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W4_lose_k,all,35,35,0.2714311714285714,0.4441308571428572,-2.5113850950892465,1.058438658355711,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,90,6,6,0.13777499999999998,0.2951633333333333,-0.48766354131048995,0.7442631052319358,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,120,6,6,0.03942583333333335,0.23192333333333337,0.31436314363143614,0.19894794892664533,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,150,4,4,0.014718999999999998,0.16396999999999998,0.8539042571142146,0.11329930128595275,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,180,3,3,0.003857999999999998,0.14646666666666666,0.9640753133399964,0.017251778184777817,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,210,4,4,0.01032375,0.17809,0.8744584796388344,0.05580114495626301,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W5_tech_lead,all,23,23,0.05108478260869565,0.21609391304347822,0.398937993339438,0.2777140628032471,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W6_peace_at,90,7,7,0.13359771428571426,0.31301142857142855,-0.8926865599145113,0.5304091482209979,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W6_peace_at,120,3,3,0.11338566666666668,0.27624,-0.301105046340036,0.42572503694464964,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W6_peace_at,150,1,1,0.4705959999999999,0.5304999999999999,-1.4755702381954379,1.5554394928218254,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W6_peace_at,210,1,1,0.014884,0.06952,0.9238140087221801,0.09373258553138941,,,,,,,
anthropic/claude-fable-5,162.49,,bank,W6_peace_at,all,12,12,0.1467350833333333,0.30165166666666665,-0.5432247649213275,0.5532676022278458,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_comparative,90,4,4,0.01617675,0.039065,0.9287718491007181,0.08448308147382858,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_comparative,120,4,4,0.0003695,0.031630000000000005,0.998310776060108,0.005395589434821865,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_comparative,150,1,1,0.0002889999999999999,0.035919999999999994,0.9986518573114583,0.008526584051214536,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_comparative,all,9,9,0.007386,0.03541111111111111,0.9667259660001581,0.04089347418731293,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,90,4,4,0.1986335,0.21089999999999998,0.16446987908729738,0.751550264116825,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,120,4,4,0.12418300000000002,0.13009,0.491247188571569,0.5396874484497854,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,150,5,5,0.0915482,0.11076,0.6033237401218953,0.449697955379746,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,180,5,5,0.04362859999999999,0.06903999999999999,0.8057399173421982,0.2291843906886358,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,210,4,4,0.06645374999999999,0.08757999999999999,0.7096488784755788,0.32891016871845485,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_government_at,all,22,22,0.1014984090909091,0.11878545454545454,0.5638471898173423,0.44886378434009866,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,90,3,3,0.001071,0.01368,0.9954884557544305,0.02585254567491077,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,120,4,4,0.0021632500000000002,0.025075,0.990473967719598,0.02852041363847431,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,150,5,5,0.0013002,0.015176,0.9944935758384782,0.023877687382374727,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,180,5,5,0.0010202,0.006559,0.9958267406034168,0.02163390649334268,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,210,5,5,0.017032399999999996,0.04108799999999999,0.9246168526416234,0.10654188250817578,,,,,,,
anthropic/claude-fable-5,162.49,,tails,EX_tech_discovered,all,22,22,0.0049377272727272725,0.0207025,0.978919792166965,0.04326848515900433,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,90,2,2,0.0004500000000000001,0.04795,0.9977777777777778,0.011742440374660323,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,120,4,4,0.018975,0.06647499999999999,0.9062962962962963,0.1025191043696701,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,150,5,5,0.031979999999999995,0.07948,0.8420740740740742,0.1469789905067201,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,180,4,4,0.13657499999999997,0.18407499999999996,0.3255555555555557,0.4710579421193999,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,210,5,5,0.09238000000000002,0.13988,0.5438024691358025,0.3738059903496877,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB1_value_threshold,all,20,20,0.062244999999999995,0.10974499999999998,0.6926172839506174,0.2460858985493819,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,90,3,3,0.005881666666666666,0.019133333333333332,0.975156460094756,0.07274244510898976,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,120,4,4,0.013442250000000003,0.030240000000000003,0.9423579746764879,0.12049933166561824,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,150,4,4,0.11283475,0.13047,0.5144067678079399,0.4484552504138831,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,180,4,4,0.01535,0.03576,0.933141687355721,0.1309864231418746,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,210,5,5,0.12523019999999999,0.15388,0.4342440169469014,0.5022693242823871,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB4_drawdown,all,20,20,0.060515200000000005,0.080634,0.7367544627398848,0.2764668988812205,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB6_event,90,3,3,0.00032199999999999997,0.009519999999999999,0.9986628018039717,0.014431055811784062,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NB6_event,all,3,3,0.00032199999999999997,0.009519999999999999,0.9986628018039717,0.014431055811784062,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,90,3,3,0.00016866666666666666,0.008079999999999999,0.9993032855730545,0.009884828578588504,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,120,4,4,8.924999999999999e-05,0.023695,0.999605776206772,0.00259795007991126,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,150,4,4,4.550000000000002e-05,0.037505,0.9997859231534696,0.0009283358459681937,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,180,5,5,0.00025600000000000004,0.030359999999999998,0.998835813293557,0.005479250264208477,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,210,4,4,0.00027650000000000005,0.036205,0.9987083754726809,0.005408428636711107,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NEW_civil_war,all,20,20,0.00017155,0.028283000000000003,0.9992268641171435,0.004639479765358507,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,90,3,3,0.05492566666666667,0.0822,0.7533931877331904,0.2683779986004268,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,120,4,4,0.007597,0.021259999999999998,0.9678552236848229,0.09160783435473539,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,150,3,3,0.0031073333333333335,0.026826666666666665,0.986267791326995,0.04891276947766978,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,180,3,3,0.013675666666666668,0.022466666666666666,0.9433036633514228,0.1523168748459276,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,210,2,2,0.021756499999999998,0.024249999999999997,0.9120972580518087,0.2155824428981343,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW1_war_at,all,15,15,0.019268466666666668,0.035201333333333334,0.9176797425923674,0.14709461013248554,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,90,3,3,0.013110666666666668,0.03814666666666667,0.9417210457376884,0.10268171984985604,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,120,4,4,0.18793249999999995,0.21577999999999997,0.15403832952588914,0.7149784283342951,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,150,4,4,0.032784999999999995,0.03478,0.8678050845749078,0.20744648736751942,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,180,5,5,0.050112199999999996,0.06005999999999999,0.7912445709724801,0.27154660577910816,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,210,5,5,0.0571386,0.067448,0.7616151822391033,0.28822725625281653,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW2_diplo,all,21,21,0.0694502857142857,0.0835342857142857,0.7056143469951774,0.3236482920245929,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,90,1,1,0.000361,0.00136,0.9985502066256762,0.02335329776617058,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,120,2,2,0.001181,0.00218,0.9952570471604532,0.04481071700421524,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,150,5,5,0.0015014000000000004,0.004488000000000001,0.9939217872390729,0.04138327493035141,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,180,4,4,0.006807499999999999,0.010295,0.9723847675067188,0.10032365077231316,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,210,4,4,0.035109499999999995,0.038099999999999995,0.8578617421597146,0.2196994042359689,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW4_survival,all,16,16,0.011118624999999998,0.01385875,0.9550326351980887,0.0999989579037179,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,90,3,3,0.0010456666666666665,0.0033733333333333337,0.9957780239213908,0.03666525381418851,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,120,4,4,0.009510500000000002,0.026895,0.9591149343014546,0.07530785542325497,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,150,4,4,0.002815,0.00974,0.9884192121773115,0.04759030977809483,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,180,5,5,0.026605200000000006,0.048075999999999994,0.8835807415419998,0.14993912104458512,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,210,5,5,0.14178179999999999,0.15292,0.4064274823349736,0.5676352634200599,,,,,,,
anthropic/claude-fable-5,162.49,,tails,NW5_wonder,all,21,21,0.04258923809523809,0.05531619047619048,0.8205053691407167,0.19949811164624717,,,,,,,
anthropic/claude-fable-5,162.49,,tails,S4_gov_change_count,90,4,4,0.10969250000000003,0.14200000000000002,0.496112635942901,0.3984394791581347,,,,,,,
