model,metric,horizon,nforecasts,nvalid,CRPS,nCRPS_global,excess_nCRPS_global,excess_CRPS_over_IQR
anthropic/claude-fable-5,P3_civ_founds,T210,6,6,9.519333333333334,0.47596666666666665,0.3375199999999999,0.8000886363636363
anthropic/claude-fable-5,P3_civ_founds,all,31,31,9.206529032258064,0.46032645161290336,0.3479387096774195,1.1880658343806736
anthropic/claude-fable-5,P5_techs_at_T,T90,6,6,7.697066666666669,0.8552296296296299,0.7598370370370374,2.7205111111111115
anthropic/claude-fable-5,P5_techs_at_T,T120,6,6,13.891766666666667,1.5435296296296297,1.3847555555555555,3.645016666666667
anthropic/claude-fable-5,P5_techs_at_T,T150,6,6,12.717133333333337,1.4130148148148152,1.2631037037037038,3.3350666666666666
anthropic/claude-fable-5,P5_techs_at_T,T180,6,6,15.159033333333332,1.684337037037037,1.5122148148148147,3.5032933333333323
anthropic/claude-fable-5,P5_techs_at_T,T210,7,7,14.331942857142854,1.592438095238095,1.4085650793650795,2.829486666666667
anthropic/claude-fable-5,P5_techs_at_T,all,31,31,12.810116129032258,1.4233462365591398,1.2703039426523293,3.19450752688172
anthropic/claude-fable-5,P6_world_techs,T90,6,6,40.38566666666666,2.0192833333333335,1.90608,6.214361904761905
anthropic/claude-fable-5,P6_world_techs,T120,6,6,78.8145,3.940725,3.754186666666667,7.585791782691783
anthropic/claude-fable-5,P6_world_techs,T150,3,3,80.13433333333334,4.006716666666667,3.7918733333333337,6.326923247863248
anthropic/claude-fable-5,P6_world_techs,T180,3,3,76.70893333333332,3.8354466666666656,3.583019999999999,5.122030476190475
anthropic/claude-fable-5,P6_world_techs,T210,2,2,93.5875,4.679375,4.36303,5.262268382352942
anthropic/claude-fable-5,P6_world_techs,all,20,20,68.64529000000002,3.432264500000001,3.2406169999999994,6.383616003079458
anthropic/claude-fable-5,S7_world_razings,T90,6,6,3.730166666666667,0.18650833333333336,0.11931333333333337,0.6904111111111112
anthropic/claude-fable-5,S7_world_razings,T120,6,6,8.024766666666666,0.40123833333333336,0.28852999999999995,0.8981041269841269
anthropic/claude-fable-5,S7_world_razings,T150,7,7,12.542514285714287,0.6271257142857143,0.4922971428571428,1.298348117913832
anthropic/claude-fable-5,S7_world_razings,T180,7,7,15.562200000000002,0.7781100000000001,0.6211857142857143,1.413430930930931
anthropic/claude-fable-5,S7_world_razings,T210,7,7,17.88542857142857,0.8942714285714286,0.7175657142857144,1.509299220779221
anthropic/claude-fable-5,S7_world_razings,all,33,33,11.892745454545453,0.5946372727272726,0.4625575757575758,1.1842011913921007
anthropic/claude-fable-5,all,T90,60,60,,0.41880469312169316,0.3494875417989418,1.4064140292508143
anthropic/claude-fable-5,all,T120,60,60,,0.8326927502645505,0.7072479682539683,1.8220316818826359
anthropic/claude-fable-5,all,T150,60,60,,0.762479025925926,0.6119844275132276,1.4071473758254107
anthropic/claude-fable-5,all,T180,60,60,,0.8952050656084655,0.7038924973544972,1.351138340338599
anthropic/claude-fable-5,all,T210,60,60,,1.0141140698412698,0.7994484275132275,1.375817011458299
anthropic/claude-fable-5,all,all,300,300,,0.784659120952381,0.6344121724867726,1.4725096877511517
anthropic/claude-opus-5,NC14_world_wonders,T90,6,6,0.7205666666666662,0.18014166666666656,0.10384999999999996,0.4153999999999998
anthropic/claude-opus-5,NC14_world_wonders,T120,6,6,1.6621666666666668,0.4155416666666667,0.3074833333333335,1.1953000000000007
anthropic/claude-opus-5,NC14_world_wonders,T150,6,6,4.4338999999999995,1.1084749999999999,0.9516833333333333,2.417855555555555
anthropic/claude-opus-5,NC14_world_wonders,T180,7,7,6.201171428571429,1.5502928571428571,1.3220285714285713,2.1306476190476187
anthropic/claude-opus-5,NC14_world_wonders,T210,6,6,8.909133333333335,2.2272833333333337,1.937266666666667,2.835472222222222
anthropic/claude-opus-5,NC14_world_wonders,all,31,31,4.443961290322581,1.1109903225806452,0.9372870967741936,1.809635483870968
anthropic/claude-opus-5,NC1_value_at_T,T90,12,12,18.74175,0.2236069920634921,0.1634443650793651,1.0801552398341738
anthropic/claude-opus-5,NC1_value_at_T,T120,12,12,30.534583333333334,0.35361713492063496,0.2394750952380953,0.895475464011832
anthropic/claude-opus-5,NC1_value_at_T,T150,12,12,31.282250000000005,0.3435802936507937,0.19392185714285715,0.4942061123371519
anthropic/claude-opus-5,NC1_value_at_T,T180,12,12,27.90671666666667,0.3060744206349207,0.12612785714285712,0.30827458355644527
anthropic/claude-opus-5,NC1_value_at_T,T210,12,12,49.8188,0.4729352301587302,0.25469911111111115,0.46711141478053225
anthropic/claude-opus-5,NC1_value_at_T,all,60,60,31.65682,0.3399628142857143,0.19553365714285711,0.6490445629040272
anthropic/claude-opus-5,NC5_world_captures,T90,6,6,4.163833333333334,0.08327666666666668,0.041934666666666676,0.37196333333333337
anthropic/claude-opus-5,NC5_world_captures,T120,6,6,19.39166666666667,0.3878333333333334,0.290812,1.102650905767887
anthropic/claude-opus-5,NC5_world_captures,T150,7,7,36.31340000000001,0.7262680000000001,0.5789440000000001,1.421290067819653
anthropic/claude-opus-5,NC5_world_captures,T180,6,6,45.22610000000001,0.904522,0.7329266666666667,1.4981565235060323
anthropic/claude-opus-5,NC5_world_captures,T210,7,7,61.81308571428571,1.2362617142857142,1.024264,1.6504976593107903
anthropic/claude-opus-5,NC5_world_captures,all,32,32,34.36171875,0.6872343750000001,0.5505155,1.2293480832986443
anthropic/claude-opus-5,P1_civ_conquests,T90,6,6,0.7992333333333335,0.07992333333333335,0.03028000000000003,0.21583333333333363
anthropic/claude-opus-5,P1_civ_conquests,T120,6,6,2.351366666666667,0.23513666666666666,0.12156666666666666,0.38058888888888887
anthropic/claude-opus-5,P1_civ_conquests,T150,7,7,3.4085428571428573,0.3408542857142857,0.19385142857142854,0.45827523809523807
anthropic/claude-opus-5,P1_civ_conquests,T180,6,6,3.628066666666667,0.3628066666666667,0.18970666666666666,0.39320222222222223
anthropic/claude-opus-5,P1_civ_conquests,T210,6,6,4.680833333333333,0.46808333333333335,0.26964666666666665,0.49306888888888883
anthropic/claude-opus-5,P1_civ_conquests,all,31,31,2.987638709677419,0.29876387096774193,0.16206967741935485,0.39045440860215064
anthropic/claude-opus-5,P2_civ_losses,T90,6,6,0.9390000000000001,0.0939,0.01785333333333333,0.08456666666666679
anthropic/claude-opus-5,P2_civ_losses,T120,6,6,3.410933333333334,0.3410933333333333,0.17936666666666667,0.39507999999999993
anthropic/claude-opus-5,P2_civ_losses,T150,6,6,3.3692333333333337,0.3369233333333333,0.1770733333333334,0.35489841269841277
anthropic/claude-opus-5,P2_civ_losses,T180,6,6,9.336433333333334,0.9336433333333334,0.6425799999999998,0.748119259259259
anthropic/claude-opus-5,P2_civ_losses,T210,7,7,7.180942857142857,0.7180942857142857,0.45252571428571425,0.5672176211090496
anthropic/claude-opus-5,P2_civ_losses,all,31,31,4.922587096774193,0.49225870967741936,0.2989974193548387,0.4344035283712703
anthropic/claude-opus-5,P3_civ_founds,T90,6,6,5.466166666666669,0.2733083333333334,0.21957666666666675,1.2953600000000005
anthropic/claude-opus-5,P3_civ_founds,T120,6,6,8.071600000000002,0.40358,0.31581333333333333,1.4064715873015874
anthropic/claude-opus-5,P3_civ_founds,T150,6,6,10.860066666666668,0.5430033333333334,0.41203000000000006,1.0636851058201058
anthropic/claude-opus-5,P3_civ_founds,T180,7,7,11.157399999999999,0.55787,0.41236857142857136,1.0735326365697797
anthropic/claude-opus-5,P3_civ_founds,T210,6,6,7.4182,0.37091,0.23246333333333333,0.5173326262626262
anthropic/claude-opus-5,P3_civ_founds,all,31,31,8.677354838709677,0.4338677419354839,0.32148000000000004,1.0713491732998184
anthropic/claude-opus-5,P5_techs_at_T,T90,6,6,6.425999999999996,0.7139999999999996,0.6186074074074069,2.269655555555554
anthropic/claude-opus-5,P5_techs_at_T,T120,6,6,10.308366666666666,1.145374074074074,0.9866000000000001,2.6537777777777785
anthropic/claude-opus-5,P5_techs_at_T,T150,6,6,10.036133333333334,1.1151259259259259,0.9652148148148149,2.583644444444445
anthropic/claude-opus-5,P5_techs_at_T,T180,6,6,10.181300000000002,1.1312555555555557,0.9591333333333334,2.19514
anthropic/claude-opus-5,P5_techs_at_T,T210,7,7,9.463942857142857,1.0515492063492065,0.8676761904761906,1.8174028571428573
anthropic/claude-opus-5,P5_techs_at_T,all,31,31,9.28898064516129,1.0321089605734766,0.8790666666666666,2.2882298924731184
anthropic/claude-opus-5,P6_world_techs,T90,6,6,36.199066666666674,1.8099533333333333,1.69675,5.5122301587301585
anthropic/claude-opus-5,P6_world_techs,T120,6,6,64.77116666666669,3.238558333333334,3.0520200000000006,6.245032614432616
anthropic/claude-opus-5,P6_world_techs,T150,3,3,62.060466666666684,3.103023333333334,2.8881800000000006,4.845733162393163
anthropic/claude-opus-5,P6_world_techs,T180,3,3,61.78853333333334,3.0894266666666677,2.837000000000001,4.092735661375662
anthropic/claude-opus-5,P6_world_techs,T210,2,2,78.29149999999998,3.9145749999999992,3.598229999999999,4.343952205882352
anthropic/claude-opus-5,P6_world_techs,all,20,20,56.697570000000006,2.8348785000000003,2.6432310000000006,5.302344376102392
anthropic/claude-opus-5,S7_world_razings,T90,6,6,3.4641666666666673,0.17320833333333333,0.10601333333333333,0.6213888888888889
anthropic/claude-opus-5,S7_world_razings,T120,6,6,7.2783000000000015,0.36391500000000004,0.2512066666666667,0.773836507936508
anthropic/claude-opus-5,S7_world_razings,T150,7,7,11.526514285714287,0.5763257142857142,0.44149714285714287,1.1858059863945578
anthropic/claude-opus-5,S7_world_razings,T180,7,7,13.794657142857146,0.6897328571428571,0.5328085714285715,1.2272187644787647
anthropic/claude-opus-5,S7_world_razings,T210,7,7,16.228285714285715,0.8114142857142859,0.6347085714285713,1.3639483982683984
anthropic/claude-opus-5,S7_world_razings,all,33,33,10.76669696969697,0.5383348484848486,0.40625515151515146,1.0548534674225585
anthropic/claude-opus-5,all,T90,60,60,,0.385492565079365,0.3161754137566138,1.2946708416176285
anthropic/claude-opus-5,all,T120,60,60,,0.7238266677248678,0.5983818857142857,1.5943689210128928
anthropic/claude-opus-5,all,T150,60,60,,0.7259555846560848,0.5754609862433863,1.3407628832083764
anthropic/claude-opus-5,all,T180,60,60,,0.8753301396825397,0.6840175714285714,1.266750052623376
anthropic/claude-opus-5,all,T210,60,60,,0.9770544867724867,0.7623888444444445,1.2526991594031867
anthropic/claude-opus-5,all,all,300,300,,0.7375318887830689,0.5872849403174604,1.3498503715730918
openai/gpt-5.6-sol,NC14_world_wonders,T90,6,6,0.6654333333333333,0.16635833333333333,0.09006666666666673,0.3602666666666669
openai/gpt-5.6-sol,NC14_world_wonders,T120,6,6,0.9988333333333338,0.24970833333333345,0.14165000000000022,0.5445000000000008
openai/gpt-5.6-sol,NC14_world_wonders,T150,6,6,2.8192999999999997,0.7048249999999999,0.5480333333333333,1.6705888888888882
openai/gpt-5.6-sol,NC14_world_wonders,T180,7,7,4.645457142857142,1.1613642857142854,0.9330999999999998,1.6709809523809522
openai/gpt-5.6-sol,NC14_world_wonders,T210,6,6,6.205066666666667,1.5512666666666668,1.26125,2.0325333333333337
openai/gpt-5.6-sol,NC14_world_wonders,all,31,31,3.1177419354838714,0.7794354838709678,0.6057322580645162,1.269167741935484
openai/gpt-5.6-sol,NC1_value_at_T,T90,12,12,13.828283333333331,0.14962516666666667,0.08946253968253969,0.5850213670840653
openai/gpt-5.6-sol,NC1_value_at_T,T120,12,12,25.84221666666667,0.25159945238095244,0.13745741269841272,0.5345509492909158
openai/gpt-5.6-sol,NC1_value_at_T,T150,12,12,37.19975,0.3081187857142858,0.15846034920634924,0.420177598608388
openai/gpt-5.6-sol,NC1_value_at_T,T180,12,12,37.71181666666667,0.3684059920634921,0.18845942857142858,0.48729895259212036
openai/gpt-5.6-sol,NC1_value_at_T,T210,12,12,47.35776666666667,0.40929988095238096,0.19106376190476193,0.39330751054707225
openai/gpt-5.6-sol,NC1_value_at_T,all,60,60,32.387966666666664,0.2974098555555555,0.15298069841269837,0.4840712756245124
openai/gpt-5.6-sol,NC5_world_captures,T90,6,6,3.7059,0.074118,0.032776,0.2802172222222222
openai/gpt-5.6-sol,NC5_world_captures,T120,6,6,17.09153333333333,0.3418306666666666,0.24480933333333335,0.8889702428947711
openai/gpt-5.6-sol,NC5_world_captures,T150,7,7,28.055685714285712,0.5611137142857142,0.4137897142857142,1.0103548459139566
openai/gpt-5.6-sol,NC5_world_captures,T180,6,6,30.562900000000003,0.6112580000000001,0.43966266666666676,0.8896887095212036
openai/gpt-5.6-sol,NC5_world_captures,T210,7,7,34.76125714285714,0.6952251428571429,0.4832274285714287,0.8233671442488141
openai/gpt-5.6-sol,NC5_world_captures,all,32,32,23.37126875,0.46742537500000003,0.3307065,0.7871659680927681
openai/gpt-5.6-sol,P1_civ_conquests,T90,6,6,0.6663000000000001,0.06663000000000001,0.016986666666666702,0.12700000000000025
openai/gpt-5.6-sol,P1_civ_conquests,T120,6,6,1.8458333333333332,0.18458333333333332,0.07101333333333334,0.21936666666666668
openai/gpt-5.6-sol,P1_civ_conquests,T150,7,7,1.9273428571428572,0.19273428571428572,0.045731428571428555,0.11071523809523805
openai/gpt-5.6-sol,P1_civ_conquests,T180,6,6,2.2826,0.22826,0.05515999999999999,0.12150666666666665
openai/gpt-5.6-sol,P1_civ_conquests,T210,6,6,2.605566666666667,0.26055666666666666,0.06212000000000001,0.11504222222222225
openai/gpt-5.6-sol,P1_civ_conquests,all,31,31,1.8675225806451612,0.1867522580645161,0.050058064516129035,0.13782258064516134
openai/gpt-5.6-sol,P2_civ_losses,T90,6,6,0.9364666666666661,0.0936466666666666,0.017599999999999928,0.08703333333333307
openai/gpt-5.6-sol,P2_civ_losses,T120,6,6,2.7634000000000007,0.27634000000000003,0.11461333333333339,0.2396866666666667
openai/gpt-5.6-sol,P2_civ_losses,T150,6,6,2.8183666666666674,0.2818366666666666,0.12198666666666665,0.22728888888888887
openai/gpt-5.6-sol,P2_civ_losses,T180,6,6,6.366633333333333,0.6366633333333332,0.3455999999999999,0.38464973544973535
openai/gpt-5.6-sol,P2_civ_losses,T210,7,7,3.9228285714285716,0.3922828571428571,0.12671428571428572,0.15404052360338075
openai/gpt-5.6-sol,P2_civ_losses,all,31,31,3.379645161290323,0.3379645161290324,0.14470322580645156,0.2164592068146906
openai/gpt-5.6-sol,P3_civ_founds,T90,6,6,4.260766666666667,0.21303833333333333,0.1593066666666667,0.915218888888889
openai/gpt-5.6-sol,P3_civ_founds,T120,6,6,4.051266666666667,0.20256333333333335,0.1147966666666667,0.47167444444444445
openai/gpt-5.6-sol,P3_civ_founds,T150,6,6,6.245,0.31224999999999997,0.18127666666666667,0.43128917989418
openai/gpt-5.6-sol,P3_civ_founds,T180,7,7,5.036257142857144,0.25181285714285717,0.10631142857142854,0.2540417048031333
openai/gpt-5.6-sol,P3_civ_founds,T210,6,6,5.703266666666667,0.2851633333333334,0.14671666666666663,0.38594747474747476
openai/gpt-5.6-sol,P3_civ_founds,all,31,31,5.058567741935484,0.25292838709677423,0.14054064516129033,0.4839700600474795
openai/gpt-5.6-sol,P5_techs_at_T,T90,6,6,4.235933333333333,0.47065925925925933,0.3752666666666667,1.3054444444444446
openai/gpt-5.6-sol,P5_techs_at_T,T120,6,6,5.9851,0.6650111111111112,0.5062370370370372,1.3829666666666667
openai/gpt-5.6-sol,P5_techs_at_T,T150,6,6,5.2358,0.5817555555555556,0.4318444444444445,1.1826888888888891
openai/gpt-5.6-sol,P5_techs_at_T,T180,6,6,3.9884333333333335,0.4431592592592593,0.271037037037037,0.6183288888888888
openai/gpt-5.6-sol,P5_techs_at_T,T210,7,7,2.968114285714286,0.32979047619047624,0.1459174603174603,0.35542380952380953
openai/gpt-5.6-sol,P5_techs_at_T,all,31,31,4.433819354838709,0.49264659498207886,0.3396043010752689,0.9491787096774195
openai/gpt-5.6-sol,P6_world_techs,T90,6,6,26.42493333333333,1.3212466666666665,1.208043333333333,3.8954301587301576
openai/gpt-5.6-sol,P6_world_techs,T120,6,6,43.83263333333333,2.191631666666667,2.0050933333333334,4.0837724997725
openai/gpt-5.6-sol,P6_world_techs,T150,3,3,48.04726666666667,2.4023633333333336,2.18752,3.759943760683761
openai/gpt-5.6-sol,P6_world_techs,T180,3,3,31.930533333333333,1.5965266666666669,1.3441000000000003,2.0511015873015874
openai/gpt-5.6-sol,P6_world_techs,T210,2,2,24.288300000000003,1.2144150000000002,0.8980700000000001,1.1169698529411767
openai/gpt-5.6-sol,P6_world_techs,all,20,20,35.50276999999999,1.7751385,1.583491,3.3771145850427176
openai/gpt-5.6-sol,S7_world_razings,T90,6,6,3.039833333333334,0.1519916666666667,0.08479666666666667,0.4980611111111111
openai/gpt-5.6-sol,S7_world_razings,T120,6,6,5.173566666666668,0.2586783333333334,0.14597000000000007,0.4463146031746033
openai/gpt-5.6-sol,S7_world_razings,T150,7,7,7.0264571428571445,0.3513228571428572,0.21649428571428575,0.5662122902494332
openai/gpt-5.6-sol,S7_world_razings,T180,7,7,6.863514285714286,0.3431757142857143,0.1862514285714286,0.40001800514800523
openai/gpt-5.6-sol,S7_world_razings,T210,7,7,5.371485714285714,0.26857428571428577,0.09186857142857144,0.19091549783549788
openai/gpt-5.6-sol,S7_world_razings,all,33,33,5.579109090909092,0.27895545454545456,0.1468757575757576,0.4171598435862073
openai/gpt-5.6-sol,all,T90,60,60,,0.28569392592592596,0.21637677460317456,0.8638714559564955
openai/gpt-5.6-sol,all,T120,60,60,,0.4873545682539682,0.3619097862433863,0.9346353688868152
openai/gpt-5.6-sol,all,T150,60,60,,0.498745246031746,0.3482506476190476,0.8200679027421235
openai/gpt-5.6-sol,all,T180,60,60,,0.5503494243386242,0.35903685608465613,0.6726870138748969
openai/gpt-5.6-sol,all,T210,60,60,,0.5287242984126984,0.3140586560846561,0.547016614012432
openai/gpt-5.6-sol,all,all,300,300,,0.47017349259259256,0.3199265441269841,0.7676556710945526
openai/gpt-5.5,NC14_world_wonders,T90,6,6,0.5303,0.132575,0.05628333333333341,0.22513333333333363
openai/gpt-5.5,NC14_world_wonders,T120,6,6,0.8191666666666668,0.2047916666666667,0.09673333333333349,0.35530000000000056
openai/gpt-5.5,NC14_world_wonders,T150,6,6,1.9653666666666665,0.4913416666666666,0.33455000000000007,0.9453888888888887
openai/gpt-5.5,NC14_world_wonders,T180,7,7,3.4258571428571436,0.8564642857142859,0.6282000000000003,1.095533333333334
openai/gpt-5.5,NC14_world_wonders,T210,6,6,5.584466666666667,1.3961166666666667,1.1060999999999999,1.7876888888888889
openai/gpt-5.5,NC14_world_wonders,all,31,31,2.496025806451613,0.6240064516129032,0.45030322580645177,0.888703225806452
openai/gpt-5.5,NC1_value_at_T,T90,12,12,13.981316666666666,0.1380580238095238,0.07789539682539684,0.5548769976863656
openai/gpt-5.5,NC1_value_at_T,T120,12,12,33.55125,0.2909808492063492,0.17683880952380956,0.6618244302437757
openai/gpt-5.5,NC1_value_at_T,T150,12,12,45.11108333333334,0.37393384920634914,0.2242754126984127,0.6735560387703884
openai/gpt-5.5,NC1_value_at_T,T180,12,12,56.45691666666668,0.4644135000000001,0.2844669365079366,0.7434372483568618
openai/gpt-5.5,NC1_value_at_T,T210,12,12,84.81943333333334,0.7255830873015873,0.5073469682539683,0.9549127671854752
openai/gpt-5.5,NC1_value_at_T,all,60,60,46.78400000000001,0.3985938619047619,0.2541647047619048,0.7177214964485733
openai/gpt-5.5,NC5_world_captures,T90,6,6,4.546633333333334,0.09093266666666668,0.04959066666666667,0.4286533333333334
openai/gpt-5.5,NC5_world_captures,T120,6,6,19.86486666666667,0.39729733333333356,0.3002760000000001,1.0716133457737234
openai/gpt-5.5,NC5_world_captures,T150,7,7,35.570771428571426,0.7114154285714286,0.5640914285714284,1.3825197039181805
openai/gpt-5.5,NC5_world_captures,T180,6,6,42.70863333333333,0.8541726666666668,0.6825773333333333,1.3653668515945137
openai/gpt-5.5,NC5_world_captures,T210,7,7,47.90285714285715,0.9580571428571429,0.7460594285714287,1.208728511364744
openai/gpt-5.5,NC5_world_captures,all,32,32,30.84488125,0.616897625,0.48017875,1.1041418340996842
openai/gpt-5.5,P1_civ_conquests,T90,6,6,1.0046999999999995,0.10046999999999995,0.05082666666666664,0.3264333333333331
openai/gpt-5.5,P1_civ_conquests,T120,6,6,1.9675000000000002,0.19674999999999998,0.08317999999999999,0.25406666666666666
openai/gpt-5.5,P1_civ_conquests,T150,7,7,2.508371428571429,0.25083714285714287,0.1038342857142857,0.26249142857142854
openai/gpt-5.5,P1_civ_conquests,T180,6,6,2.4225999999999996,0.24226,0.06915999999999999,0.1427022222222222
openai/gpt-5.5,P1_civ_conquests,T210,6,6,3.3054333333333337,0.3305433333333334,0.13210666666666668,0.23573111111111114
openai/gpt-5.5,P1_civ_conquests,all,31,31,2.2503225806451614,0.22503225806451613,0.08833806451612904,0.2448722580645161
openai/gpt-5.5,P2_civ_losses,T90,6,6,1.0712000000000004,0.10712000000000005,0.031073333333333366,0.19447777777777794
openai/gpt-5.5,P2_civ_losses,T120,6,6,2.948066666666666,0.2948066666666667,0.13307999999999995,0.294771111111111
openai/gpt-5.5,P2_civ_losses,T150,6,6,2.6233,0.26233,0.10248,0.21600634920634923
openai/gpt-5.5,P2_civ_losses,T180,6,6,6.811100000000002,0.6811100000000002,0.3900466666666668,0.4324266666666668
openai/gpt-5.5,P2_civ_losses,T210,7,7,4.970828571428571,0.4970828571428572,0.23151428571428573,0.32366612657184085
openai/gpt-5.5,P2_civ_losses,all,31,31,3.7263806451612904,0.37263806451612913,0.17937677419354842,0.2932823972443328
openai/gpt-5.5,P3_civ_founds,T90,6,6,4.0257,0.20128500000000002,0.14755333333333331,0.8845222222222223
openai/gpt-5.5,P3_civ_founds,T120,6,6,4.416333333333333,0.22081666666666666,0.13304999999999997,0.5777563492063491
openai/gpt-5.5,P3_civ_founds,T150,6,6,4.673800000000001,0.23369000000000004,0.10271666666666668,0.26461873015873016
openai/gpt-5.5,P3_civ_founds,T180,7,7,4.676200000000001,0.23381000000000005,0.08830857142857147,0.23190572459286748
openai/gpt-5.5,P3_civ_founds,T210,6,6,4.9096,0.24548000000000003,0.10703333333333331,0.32717616161616164
openai/gpt-5.5,P3_civ_founds,all,31,31,4.5447096774193545,0.22723548387096776,0.11484774193548387,0.44992841456035015
openai/gpt-5.5,P5_techs_at_T,T90,6,6,4.5168,0.5018666666666666,0.406474074074074,1.3708777777777776
openai/gpt-5.5,P5_techs_at_T,T120,6,6,6.302233333333334,0.7002481481481482,0.5414740740740741,1.4843222222222223
openai/gpt-5.5,P5_techs_at_T,T150,6,6,4.854200000000001,0.5393555555555557,0.38944444444444454,1.0693611111111112
openai/gpt-5.5,P5_techs_at_T,T180,6,6,4.763166666666667,0.5292407407407408,0.35711851851851856,0.8243388888888891
openai/gpt-5.5,P5_techs_at_T,T210,7,7,5.770628571428572,0.6411809523809524,0.4573079365079366,1.0117200000000002
openai/gpt-5.5,P5_techs_at_T,all,31,31,5.258477419354839,0.5842752688172044,0.43123297491039425,1.1475948387096773
openai/gpt-5.5,P6_world_techs,T90,6,6,26.317400000000006,1.3158700000000003,1.2026666666666668,3.8592539682539684
openai/gpt-5.5,P6_world_techs,T120,6,6,50.52323333333333,2.5261616666666664,2.3396233333333334,4.703791910091909
