model,metric,horizon,nforecasts,nvalid,CRPS,nCRPS_global,excess_nCRPS_global,excess_CRPS_over_IQR
anthropic/claude-fable-5,P1_civ_conquests,T90,6,6,0.7790333333333334,0.07790333333333334,0.02826000000000003,0.2057000000000003
anthropic/claude-fable-5,P1_civ_conquests,T120,6,6,2.5371666666666663,0.25371666666666665,0.14014666666666664,0.4425222222222221
anthropic/claude-fable-5,P1_civ_conquests,T150,7,7,3.0783142857142853,0.3078314285714285,0.16082857142857138,0.38789809523809515
anthropic/claude-fable-5,P1_civ_conquests,T180,6,6,3.2856000000000005,0.32856,0.15546000000000001,0.32358222222222227
anthropic/claude-fable-5,P1_civ_conquests,T210,6,6,3.8109666666666673,0.38109666666666664,0.18266000000000004,0.32812888888888886
anthropic/claude-fable-5,P1_civ_conquests,all,31,31,2.710477419354839,0.27104774193548387,0.13435354838709676,0.3391898924731183
anthropic/claude-fable-5,P2_civ_losses,T90,6,6,0.8885999999999995,0.08885999999999994,0.012813333333333269,0.0627777777777775
anthropic/claude-fable-5,P2_civ_losses,T120,6,6,2.963333333333333,0.29633333333333334,0.13460666666666662,0.3010366666666666
anthropic/claude-fable-5,P2_civ_losses,T150,6,6,3.1594333333333338,0.31594333333333335,0.15609333333333333,0.3121111111111112
anthropic/claude-fable-5,P2_civ_losses,T180,6,6,8.587166666666667,0.8587166666666667,0.5676533333333333,0.6597878306878306
anthropic/claude-fable-5,P2_civ_losses,T210,7,7,6.9276285714285715,0.6927628571428572,0.42719428571428564,0.5443626716141001
anthropic/claude-fable-5,P2_civ_losses,all,31,31,4.583374193548386,0.45833741935483874,0.265076129032258,0.3814457747986779
anthropic/claude-fable-5,P3_civ_founds,T90,6,6,4.985566666666666,0.24927833333333335,0.19554666666666667,1.202397777777778
anthropic/claude-fable-5,P3_civ_founds,T120,6,6,6.0318,0.30159,0.21382333333333334,0.9634812698412699
anthropic/claude-fable-5,P3_civ_founds,T150,6,6,8.119733333333334,0.4059866666666667,0.27501333333333333,0.7041617195767197
anthropic/claude-fable-5,P3_civ_founds,T180,7,7,8.522314285714286,0.42611571428571426,0.28061428571428576,0.7372641455370027
anthropic/claude-fable-5,P3_civ_founds,T210,6,6,6.662066666666668,0.33310333333333336,0.19465666666666667,0.428230101010101
anthropic/claude-fable-5,P3_civ_founds,all,31,31,6.917780645161288,0.3458890322580645,0.23350129032258066,0.8048540073546525
anthropic/claude-fable-5,P5_techs_at_T,T90,6,6,5.094399999999999,0.5660444444444444,0.4706518518518517,1.7200999999999993
anthropic/claude-fable-5,P5_techs_at_T,T120,6,6,10.248566666666667,1.1387296296296296,0.9799555555555556,2.6493611111111113
anthropic/claude-fable-5,P5_techs_at_T,T150,6,6,12.823466666666667,1.42482962962963,1.2749185185185186,3.2875111111111113
anthropic/claude-fable-5,P5_techs_at_T,T180,6,6,12.304166666666667,1.3671296296296296,1.1950074074074075,2.7379466666666663
anthropic/claude-fable-5,P5_techs_at_T,T210,7,7,9.350342857142858,1.038926984126984,0.8550539682539682,1.8170152380952378
anthropic/claude-fable-5,P5_techs_at_T,all,31,31,9.944387096774191,1.1049318996415773,0.951889605734767,2.422213548387097
anthropic/claude-fable-5,P6_world_techs,T90,6,6,25.075933333333335,1.2537966666666667,1.1405933333333333,3.702580952380952
anthropic/claude-fable-5,P6_world_techs,T120,6,6,52.227233333333324,2.611361666666667,2.424823333333333,4.891299781599781
anthropic/claude-fable-5,P6_world_techs,T150,3,3,53.40686666666667,2.6703433333333333,2.4555000000000002,4.055502222222223
anthropic/claude-fable-5,P6_world_techs,T180,3,3,52.9076,2.6453800000000003,2.3929533333333337,3.3931606349206356
anthropic/claude-fable-5,P6_world_techs,T210,2,2,73.98589999999999,3.6992949999999993,3.3829499999999992,4.05904338235294
anthropic/claude-fable-5,P6_world_techs,all,20,20,46.53671000000001,2.3268355000000005,2.1351880000000003,4.101367987000943
anthropic/claude-fable-5,S7_world_razings,T90,6,6,2.441166666666667,0.12205833333333337,0.05486333333333334,0.3447
anthropic/claude-fable-5,S7_world_razings,T120,6,6,5.458233333333333,0.2729116666666667,0.16020333333333334,0.4990180952380952
anthropic/claude-fable-5,S7_world_razings,T150,7,7,9.867428571428572,0.49337142857142846,0.35854285714285705,0.9636161678004532
anthropic/claude-fable-5,S7_world_razings,T180,7,7,13.285057142857145,0.6642528571428572,0.5073285714285715,1.1607841913341919
anthropic/claude-fable-5,S7_world_razings,T210,7,7,15.59062857142857,0.7795314285714287,0.6028257142857143,1.2747136796536798
anthropic/claude-fable-5,S7_world_razings,all,33,33,9.65449090909091,0.48272454545454546,0.35064484848484856,0.8744274800892983
anthropic/claude-fable-5,all,T90,60,60,,0.28341847301587303,0.21410132169312174,0.8735622132353378
anthropic/claude-fable-5,all,T120,60,60,,0.5987101566137566,0.47326537460317464,1.2343447498941467
anthropic/claude-fable-5,all,T150,60,60,,0.632656028042328,0.48216142962962955,1.1327591312783203
anthropic/claude-fable-5,all,T180,60,60,,0.7320529629629628,0.5407403947089947,1.0638433674146792
anthropic/claude-fable-5,all,T210,60,60,,0.7759714910052912,0.5613058486772485,0.9567838031027841
anthropic/claude-fable-5,all,all,300,300,,0.6045618223280422,0.4543148738624339,1.0522586529850535
anthropic/claude-opus-5,NC14_world_wonders,T90,6,6,0.577766666666667,0.14444166666666675,0.06815000000000014,0.27260000000000056
anthropic/claude-opus-5,NC14_world_wonders,T120,6,6,1.1040999999999996,0.2760249999999999,0.16796666666666668,0.6385666666666668
anthropic/claude-opus-5,NC14_world_wonders,T150,6,6,2.313966666666667,0.5784916666666667,0.4217,1.047977777777778
anthropic/claude-opus-5,NC14_world_wonders,T180,7,7,3.3382,0.83455,0.6062857142857142,1.0720571428571428
anthropic/claude-opus-5,NC14_world_wonders,T210,6,6,4.745,1.18625,0.8962333333333333,1.3701666666666663
anthropic/claude-opus-5,NC14_world_wonders,all,31,31,2.4455612903225807,0.6113903225806452,0.4376870967741936,0.8864602150537636
anthropic/claude-opus-5,NC1_value_at_T,T90,12,12,13.966450000000002,0.16381038888888888,0.10364776190476192,0.6848543252214481
anthropic/claude-opus-5,NC1_value_at_T,T120,12,12,28.163016666666667,0.31210638888888886,0.1979643492063492,0.7382178118131364
anthropic/claude-opus-5,NC1_value_at_T,T150,12,12,32.493249999999996,0.32802508730158725,0.1783666507936508,0.4574070206270737
anthropic/claude-opus-5,NC1_value_at_T,T180,12,12,30.38048333333333,0.339526880952381,0.15958031746031745,0.4109004516710461
anthropic/claude-opus-5,NC1_value_at_T,T210,12,12,41.00053333333333,0.3784540714285714,0.1602179523809524,0.27978972938331903
anthropic/claude-opus-5,NC1_value_at_T,all,60,60,29.20074666666667,0.3043845634920635,0.1599554063492064,0.5142338677432046
anthropic/claude-opus-5,NC5_world_captures,T90,6,6,3.836833333333334,0.07673666666666668,0.035394666666666665,0.3137866666666667
anthropic/claude-opus-5,NC5_world_captures,T120,6,6,19.177533333333333,0.38355066666666665,0.28652933333333336,1.1001972093594736
anthropic/claude-opus-5,NC5_world_captures,T150,7,7,36.36437142857144,0.7272874285714288,0.5799634285714287,1.4294618757037527
anthropic/claude-opus-5,NC5_world_captures,T180,6,6,45.83176666666666,0.9166353333333332,0.7450399999999999,1.5266307641521912
anthropic/claude-opus-5,NC5_world_captures,T210,7,7,57.31851428571429,1.1463702857142857,0.9343725714285714,1.4868646292568322
anthropic/claude-opus-5,NC5_world_captures,all,32,32,33.40178125,0.668035625,0.53131675,1.189311667993565
anthropic/claude-opus-5,P1_civ_conquests,T90,6,6,0.9001666666666667,0.09001666666666668,0.04037333333333335,0.27470000000000017
anthropic/claude-opus-5,P1_civ_conquests,T120,6,6,3.0258333333333334,0.30258333333333337,0.18901333333333337,0.5989722222222224
anthropic/claude-opus-5,P1_civ_conquests,T150,7,7,3.936714285714286,0.3936714285714285,0.24666857142857143,0.6215590476190476
anthropic/claude-opus-5,P1_civ_conquests,T180,6,6,4.205333333333334,0.4205333333333334,0.24743333333333337,0.532718888888889
anthropic/claude-opus-5,P1_civ_conquests,T210,6,6,4.7403,0.4740300000000001,0.2755933333333334,0.5021577777777779
anthropic/claude-opus-5,P1_civ_conquests,all,31,31,3.3802193548387107,0.33802193548387094,0.20132774193548386,0.5097486021505376
anthropic/claude-opus-5,P2_civ_losses,T90,6,6,0.9178666666666659,0.09178666666666659,0.015739999999999917,0.07426666666666641
anthropic/claude-opus-5,P2_civ_losses,T120,6,6,3.3865999999999996,0.33866,0.1769333333333333,0.39415666666666666
anthropic/claude-opus-5,P2_civ_losses,T150,6,6,3.3555666666666677,0.33555666666666667,0.1757066666666667,0.3727238095238096
anthropic/claude-opus-5,P2_civ_losses,T180,6,6,9.565900000000001,0.9565900000000002,0.6655266666666666,0.7777936507936508
anthropic/claude-opus-5,P2_civ_losses,T210,7,7,7.022485714285715,0.7022485714285714,0.43668,0.5429256916099773
anthropic/claude-opus-5,P2_civ_losses,all,31,31,4.9197741935483865,0.4919774193548387,0.2987161290322581,0.4359395033282129
anthropic/claude-opus-5,P3_civ_founds,T90,6,6,4.524966666666667,0.22624833333333338,0.17251666666666673,1.054436666666667
anthropic/claude-opus-5,P3_civ_founds,T120,6,6,5.126866666666667,0.2563433333333333,0.16857666666666668,0.7497587301587302
anthropic/claude-opus-5,P3_civ_founds,T150,6,6,7.1970666666666645,0.3598533333333333,0.22887999999999997,0.5795761111111111
anthropic/claude-opus-5,P3_civ_founds,T180,7,7,7.544314285714287,0.3772157142857143,0.23171428571428576,0.6083818058132344
anthropic/claude-opus-5,P3_civ_founds,T210,6,6,6.545866666666666,0.3272933333333334,0.1888466666666667,0.44515075757575767
anthropic/claude-opus-5,P3_civ_founds,all,31,31,6.231574193548388,0.3115787096774194,0.1991909677419355,0.6849098785085883
anthropic/claude-opus-5,P5_techs_at_T,T90,6,6,5.335866666666665,0.592874074074074,0.4974814814814814,1.8372333333333326
anthropic/claude-opus-5,P5_techs_at_T,T120,6,6,9.836166666666669,1.0929074074074074,0.9341333333333335,2.5152666666666668
anthropic/claude-opus-5,P5_techs_at_T,T150,6,6,12.859866666666667,1.4288740740740742,1.2789629629629633,3.3091000000000004
anthropic/claude-opus-5,P5_techs_at_T,T180,6,6,12.427233333333334,1.3808037037037038,1.2086814814814817,2.809227777777778
anthropic/claude-opus-5,P5_techs_at_T,T210,7,7,10.227085714285717,1.1363428571428573,0.9524698412698411,1.9937295238095236
anthropic/claude-opus-5,P5_techs_at_T,all,31,31,10.140141935483873,1.126682437275986,0.9736401433691756,2.4768088172043012
anthropic/claude-opus-5,P6_world_techs,T90,6,6,22.53266666666666,1.1266333333333332,1.0134299999999998,3.26425873015873
anthropic/claude-opus-5,P6_world_techs,T120,6,6,53.650966666666655,2.682548333333333,2.4960099999999996,5.170860678860678
anthropic/claude-opus-5,P6_world_techs,T150,3,3,50.04806666666667,2.5024033333333335,2.28756,3.8106051282051285
anthropic/claude-opus-5,P6_world_techs,T180,3,3,54.67666666666667,2.7338333333333336,2.481406666666667,3.557024761904762
anthropic/claude-opus-5,P6_world_techs,T210,2,2,70.97789999999999,3.5488949999999995,3.23255,3.9002713235294113
anthropic/claude-opus-5,P6_world_techs,all,20,20,45.66159,2.2830794999999995,2.091432,4.025707438575247
anthropic/claude-opus-5,S7_world_razings,T90,6,6,3.4075666666666673,0.17037833333333338,0.10318333333333334,0.6167055555555556
anthropic/claude-opus-5,S7_world_razings,T120,6,6,6.617633333333334,0.33088166666666674,0.21817333333333336,0.698797777777778
anthropic/claude-opus-5,S7_world_razings,T150,7,7,10.453828571428572,0.5226914285714285,0.387862857142857,1.0357590249433106
anthropic/claude-opus-5,S7_world_razings,T180,7,7,13.22722857142857,0.6613614285714287,0.5044371428571429,1.1374753796653798
anthropic/claude-opus-5,S7_world_razings,T210,7,7,14.62394285714286,0.7311971428571429,0.5544914285714285,1.1527148051948053
anthropic/claude-opus-5,S7_world_razings,all,33,33,9.948066666666668,0.49740333333333336,0.3653236363636364,0.9446868020795295
anthropic/claude-opus-5,all,T90,60,60,,0.28467365185185184,0.21535650052910055,0.9077696269490515
anthropic/claude-opus-5,all,T120,60,60,,0.6287712518518518,0.5033264698412698,1.3343012242005154
anthropic/claude-opus-5,all,T150,60,60,,0.6527619582010582,0.5022673597883599,1.173073757674654
anthropic/claude-opus-5,all,T180,60,60,,0.7905847798941799,0.5992722116402116,1.1534251082298697
anthropic/claude-opus-5,all,T210,60,60,,0.8262965142857143,0.611630871957672,1.0216085526812972
anthropic/claude-opus-5,all,all,300,300,,0.636617631216931,0.4863706827513227,1.1180356539470777
openai/gpt-5.6-sol,NC14_world_wonders,T90,6,6,0.9002999999999993,0.22507499999999983,0.14878333333333327,0.5951333333333331
openai/gpt-5.6-sol,NC14_world_wonders,T120,6,6,2.6115000000000004,0.6528750000000001,0.5448166666666668,2.125366666666667
openai/gpt-5.6-sol,NC14_world_wonders,T150,6,6,4.000900000000002,1.0002250000000006,0.8434333333333338,2.1888222222222233
openai/gpt-5.6-sol,NC14_world_wonders,T180,7,7,6.163914285714286,1.5409785714285715,1.3127142857142857,2.2367238095238093
openai/gpt-5.6-sol,NC14_world_wonders,T210,6,6,9.651333333333332,2.412833333333333,2.1228166666666666,3.2676388888888876
openai/gpt-5.6-sol,NC14_world_wonders,all,31,31,4.7139225806451615,1.1784806451612904,1.0047774193548387,2.0877043010752687
openai/gpt-5.6-sol,NC1_value_at_T,T90,12,12,13.392783333333334,0.1276529761904762,0.06749034920634922,0.44861008124161894
openai/gpt-5.6-sol,NC1_value_at_T,T120,12,12,26.952583333333337,0.21073375396825397,0.0965917142857143,0.38641544773765807
openai/gpt-5.6-sol,NC1_value_at_T,T150,12,12,53.99288333333333,0.4677338968253968,0.31807546031746037,1.0644337245516866
openai/gpt-5.6-sol,NC1_value_at_T,T180,12,12,59.90321666666667,0.5892732142857143,0.40932665079365077,1.0012644468622882
openai/gpt-5.6-sol,NC1_value_at_T,T210,12,12,99.3845,0.9110081825396824,0.6927720634920634,1.3528506777635645
openai/gpt-5.6-sol,NC1_value_at_T,all,60,60,50.72519333333334,0.46128040476190474,0.31685124761904765,0.8507148756313634
openai/gpt-5.6-sol,NC5_world_captures,T90,6,6,3.8920333333333326,0.07784066666666666,0.03649866666666665,0.31801944444444435
openai/gpt-5.6-sol,NC5_world_captures,T120,6,6,11.397800000000002,0.22795600000000002,0.13093466666666667,0.5548128589090854
openai/gpt-5.6-sol,NC5_world_captures,T150,7,7,19.694828571428577,0.3938965714285715,0.24657257142857145,0.616669278994588
openai/gpt-5.6-sol,NC5_world_captures,T180,6,6,23.315166666666666,0.46630333333333335,0.294708,0.5944647847328645
openai/gpt-5.6-sol,NC5_world_captures,T210,7,7,24.722742857142862,0.4944548571428572,0.28245714285714285,0.49223717425967556
openai/gpt-5.6-sol,NC5_world_captures,all,32,32,16.95478125,0.339095625,0.20237675,0.5176914906655691
openai/gpt-5.6-sol,P1_civ_conquests,T90,6,6,0.6585666666666665,0.06585666666666665,0.01621333333333334,0.13643333333333338
openai/gpt-5.6-sol,P1_civ_conquests,T120,6,6,1.743366666666667,0.17433666666666667,0.06076666666666667,0.19457222222222223
openai/gpt-5.6-sol,P1_civ_conquests,T150,7,7,1.949228571428572,0.19492285714285718,0.04792000000000002,0.11429904761904766
openai/gpt-5.6-sol,P1_civ_conquests,T180,6,6,2.7681333333333336,0.2768133333333334,0.10371333333333337,0.21766111111111117
openai/gpt-5.6-sol,P1_civ_conquests,T210,6,6,4.4167,0.44166999999999995,0.24323333333333327,0.45129111111111103
openai/gpt-5.6-sol,P1_civ_conquests,all,31,31,2.2956516129032263,0.2295651612903226,0.09287096774193548,0.21934967741935485
openai/gpt-5.6-sol,P2_civ_losses,T90,6,6,0.8742666666666659,0.0874266666666666,0.01137999999999991,0.05765555555555519
openai/gpt-5.6-sol,P2_civ_losses,T120,6,6,2.534666666666667,0.2534666666666666,0.09173999999999997,0.18768777777777776
openai/gpt-5.6-sol,P2_civ_losses,T150,6,6,2.5952333333333333,0.2595233333333334,0.09967333333333335,0.19557063492063495
openai/gpt-5.6-sol,P2_civ_losses,T180,6,6,6.962766666666667,0.6962766666666665,0.40521333333333326,0.47083195767195757
openai/gpt-5.6-sol,P2_civ_losses,T210,7,7,4.0326571428571425,0.4032657142857143,0.13769714285714288,0.16628718614718613
openai/gpt-5.6-sol,P2_civ_losses,all,31,31,3.4203290322580644,0.3420329032258065,0.14877161290322577,0.21401567285760825
openai/gpt-5.6-sol,P3_civ_founds,T90,6,6,3.121433333333334,0.15607166666666666,0.10234000000000003,0.6536933333333335
openai/gpt-5.6-sol,P3_civ_founds,T120,6,6,3.4296000000000006,0.17148,0.08371333333333335,0.42143015873015877
openai/gpt-5.6-sol,P3_civ_founds,T150,6,6,6.765933333333334,0.3382966666666667,0.2073233333333333,0.7995187566137565
openai/gpt-5.6-sol,P3_civ_founds,T180,7,7,5.391857142857144,0.2695928571428572,0.12409142857142859,0.3935589589775304
openai/gpt-5.6-sol,P3_civ_founds,T210,6,6,5.9926,0.29963000000000006,0.16118333333333335,0.5853916666666668
openai/gpt-5.6-sol,P3_civ_founds,all,31,31,4.954851612903227,0.2477425806451613,0.13535483870967743,0.5650037485453615
openai/gpt-5.6-sol,P5_techs_at_T,T90,6,6,4.6148,0.5127555555555555,0.417362962962963,1.491388888888889
openai/gpt-5.6-sol,P5_techs_at_T,T120,6,6,7.180766666666667,0.7978629629629629,0.6390888888888889,1.7278944444444446
openai/gpt-5.6-sol,P5_techs_at_T,T150,6,6,3.837133333333334,0.42634814814814814,0.2764370370370371,0.6712166666666669
openai/gpt-5.6-sol,P5_techs_at_T,T180,6,6,4.7839,0.5315444444444445,0.35942222222222225,0.9301788888888889
openai/gpt-5.6-sol,P5_techs_at_T,T210,7,7,4.142114285714286,0.46023492063492066,0.27636190476190475,0.6845266666666666
openai/gpt-5.6-sol,P5_techs_at_T,all,31,31,4.886916129032259,0.5429906810035842,0.3899483870967742,1.0876051612903224
openai/gpt-5.6-sol,P6_world_techs,T90,6,6,28.49933333333334,1.424966666666667,1.3117633333333336,4.2585444444444445
openai/gpt-5.6-sol,P6_world_techs,T120,6,6,47.53430000000001,2.3767150000000004,2.1901766666666673,4.424575411775414
openai/gpt-5.6-sol,P6_world_techs,T150,3,3,32.784866666666666,1.6392433333333336,1.4244,2.3579584615384612
openai/gpt-5.6-sol,P6_world_techs,T180,3,3,20.6424,1.0321200000000001,0.7796933333333333,1.084570582010582
openai/gpt-5.6-sol,P6_world_techs,T210,2,2,21.9673,1.0983650000000003,0.7820200000000002,0.9682610294117648
openai/gpt-5.6-sol,P6_world_techs,all,20,20,33.02091,1.6510455000000004,1.459398,3.218141416339491
openai/gpt-5.6-sol,S7_world_razings,T90,6,6,2.7363666666666666,0.13681833333333335,0.06962333333333333,0.4142333333333334
openai/gpt-5.6-sol,S7_world_razings,T120,6,6,3.381633333333333,0.16908166666666666,0.05637333333333331,0.17467714285714278
openai/gpt-5.6-sol,S7_world_razings,T150,7,7,5.394171428571428,0.26970857142857146,0.13487999999999997,0.37221410430839
openai/gpt-5.6-sol,S7_world_razings,T180,7,7,4.9698,0.24849000000000002,0.09156571428571426,0.20053889317889315
openai/gpt-5.6-sol,S7_world_razings,T210,7,7,5.1316,0.25658,0.0798742857142857,0.17837324675324678
openai/gpt-5.6-sol,S7_world_razings,all,33,33,4.39930303030303,0.2199651515151515,0.08788545454545454,0.2664044414189869
openai/gpt-5.6-sol,all,T90,60,60,,0.29421171746031755,0.22489456613756614,0.8822321829149906
openai/gpt-5.6-sol,all,T120,60,60,,0.5245241470899472,0.3990793650793652,1.0583847578858228
openai/gpt-5.6-sol,all,T150,60,60,,0.478109860846561,0.3276152624338626,0.8450021129704914
openai/gpt-5.6-sol,all,T180,60,60,,0.606778253968254,0.4154656857142857,0.806057619909496
openai/gpt-5.6-sol,all,T210,60,60,,0.7225896105820105,0.5079239682539682,0.9107771684795621
openai/gpt-5.6-sol,all,all,300,300,,0.5252427179894181,0.37499576952380953,0.9004907684320725
openai/gpt-5.5,NC14_world_wonders,T90,6,6,0.5273666666666665,0.13184166666666663,0.055550000000000016,0.22220000000000006
openai/gpt-5.5,NC14_world_wonders,T120,6,6,1.2147000000000001,0.30367500000000003,0.19561666666666686,0.7285666666666674
openai/gpt-5.5,NC14_world_wonders,T150,6,6,3.227500000000001,0.8068750000000002,0.6500833333333336,1.7128555555555562
openai/gpt-5.5,NC14_world_wonders,T180,7,7,4.326028571428572,1.081507142857143,0.8532428571428572,1.4255238095238096
openai/gpt-5.5,NC14_world_wonders,T210,6,6,7.371266666666668,1.842816666666667,1.5528000000000004,2.2870000000000004
openai/gpt-5.5,NC14_world_wonders,all,31,31,3.3653935483870976,0.8413483870967744,0.6676451612903228,1.2800774193548392
openai/gpt-5.5,NC1_value_at_T,T90,12,12,13.541283333333334,0.11017889682539683,0.05001626984126984,0.37939994231967816
openai/gpt-5.5,NC1_value_at_T,T120,12,12,30.408450000000006,0.2237118174603175,0.10956977777777778,0.3941999351241053
openai/gpt-5.5,NC1_value_at_T,T150,12,12,45.19011666666666,0.39972791269841274,0.25006947619047615,0.796971028982948
openai/gpt-5.5,NC1_value_at_T,T180,12,12,53.643049999999995,0.4646683412698413,0.2847217777777778,0.7679705538136735
openai/gpt-5.5,NC1_value_at_T,T210,12,12,95.25623333333334,0.8706096587301587,0.6523735396825397,1.244804983035119
openai/gpt-5.5,NC1_value_at_T,all,60,60,47.60782666666666,0.41377932539682544,0.26935016825396824,0.7166692886551047
openai/gpt-5.5,NC5_world_captures,T90,6,6,4.138033333333334,0.08276066666666669,0.04141866666666667,0.36177444444444445
openai/gpt-5.5,NC5_world_captures,T120,6,6,19.3792,0.387584,0.2905626666666667,1.0912325293155483
openai/gpt-5.5,NC5_world_captures,T150,7,7,34.23757142857142,0.6847514285714286,0.5374274285714286,1.3132215116466115
openai/gpt-5.5,NC5_world_captures,T180,6,6,44.16356666666667,0.8832713333333334,0.7116759999999999,1.4289725526058519
openai/gpt-5.5,NC5_world_captures,T210,7,7,49.5536,0.9910720000000001,0.7790742857142858,1.2381849187073064
openai/gpt-5.5,NC5_world_captures,all,32,32,31.01946875,0.620389375,0.48367050000000006,1.0984913178335154
openai/gpt-5.5,P1_civ_conquests,T90,6,6,0.7274999999999999,0.07274999999999998,0.023106666666666678,0.15240000000000006
openai/gpt-5.5,P1_civ_conquests,T120,6,6,2.001233333333334,0.20012333333333332,0.08655333333333333,0.27116666666666667
openai/gpt-5.5,P1_civ_conquests,T150,7,7,2.464828571428572,0.24648285714285714,0.09947999999999999,0.23561714285714283
openai/gpt-5.5,P1_civ_conquests,T180,6,6,2.796666666666667,0.2796666666666667,0.10656666666666666,0.2218055555555556
openai/gpt-5.5,P1_civ_conquests,T210,6,6,3.0018333333333334,0.3001833333333334,0.10174666666666665,0.19011777777777775
openai/gpt-5.5,P1_civ_conquests,all,31,31,2.2070064516129033,0.22070064516129034,0.08400645161290321,0.21491161290322583
openai/gpt-5.5,P2_civ_losses,T90,6,6,0.9567333333333332,0.09567333333333333,0.019626666666666643,0.085811111111111
openai/gpt-5.5,P2_civ_losses,T120,6,6,3.0983333333333345,0.30983333333333346,0.14810666666666672,0.3208400000000002
openai/gpt-5.5,P2_civ_losses,T150,6,6,2.8559000000000005,0.28559,0.12574000000000002,0.2576460317460318
openai/gpt-5.5,P2_civ_losses,T180,6,6,9.009433333333332,0.9009433333333333,0.60988,0.7033441269841271
openai/gpt-5.5,P2_civ_losses,T210,7,7,6.310314285714286,0.6310314285714285,0.36546285714285714,0.4428665759637188
openai/gpt-5.5,P2_civ_losses,all,31,31,4.506277419354839,0.450627741935484,0.2573664516129032,0.36470689196108563
openai/gpt-5.5,P3_civ_founds,T90,6,6,3.714366666666667,0.18571833333333335,0.13198666666666667,0.7987111111111113
openai/gpt-5.5,P3_civ_founds,T120,6,6,2.9851333333333336,0.14925666666666668,0.06148999999999999,0.28152619047619043
openai/gpt-5.5,P3_civ_founds,T150,6,6,4.670133333333334,0.23350666666666672,0.10253333333333338,0.3184646825396827
openai/gpt-5.5,P3_civ_founds,T180,7,7,5.647742857142857,0.2823871428571429,0.13688571428571428,0.38056144712430423
openai/gpt-5.5,P3_civ_founds,T210,6,6,7.407266666666666,0.3703633333333333,0.23191666666666666,0.7254457070707071
openai/gpt-5.5,P3_civ_founds,all,31,31,4.909535483870968,0.24547677419354838,0.1330890322580645,0.4970585895824607
openai/gpt-5.5,P5_techs_at_T,T90,6,6,4.935266666666666,0.5483629629629628,0.4529703703703703,1.5429444444444442
openai/gpt-5.5,P5_techs_at_T,T120,6,6,6.787366666666666,0.7541518518518519,0.5953777777777777,1.5662722222222223
openai/gpt-5.5,P5_techs_at_T,T150,6,6,4.3618,0.4846444444444445,0.3347333333333333,0.8274777777777776
openai/gpt-5.5,P5_techs_at_T,T180,6,6,5.1379,0.5708777777777778,0.3987555555555556,0.944821111111111
openai/gpt-5.5,P5_techs_at_T,T210,7,7,4.930057142857144,0.5477841269841269,0.36391111111111113,0.870822857142857
openai/gpt-5.5,P5_techs_at_T,all,31,31,5.220787096774194,0.5800874551971327,0.4270451612903226,1.14144688172043
openai/gpt-5.5,P6_world_techs,T90,6,6,27.19513333333333,1.3597566666666667,1.2465533333333334,4.034352380952381
