participant_id,question_order,question_id,world_id,civilization,template,horizon,resolution_turn,ground_truth,bin_min,bin_max,bin_unit,prob_bin_1_pct,prob_bin_2_pct,prob_bin_3_pct,prob_bin_4_pct,prob_bin_5_pct,prob_sum_pct,response_time_ms
human_4b5ba0fb,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,7.99194089993285,14.7078576225655,38.6612939332886,23.6624132527423,15.3794492948288,100.40295500335804,123089
human_4b5ba0fb,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,12.6930826057757,43.5862995298858,16.7226326393553,12.2453548242669,15.1555854040743,100.402955003358,63059
human_4b5ba0fb,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,8.88739646295054,13.1408103872845,6.87262144616074,29.2590105216029,41.7953884038505,99.95522722184919,161575
human_4b5ba0fb,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,22.3192299082158,18.9612715468995,14.0362659503022,26.7965077233042,18.0658159838818,100.1790911126035,64796
human_4b5ba0fb,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,10.4544436982315,33.7362883366913,16.2749048578464,10.2305798074771,29.4828744123573,100.1790911126036,27757
human_4b5ba0fb,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,6.87262144616074,56.1226774121334,21.1999104544437,10.9021714797403,4.4101186478621,99.50749944034024,54613
human_4b5ba0fb,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,8.88739646295054,52.9885829415715,35.9749272442355,1.49988806805463,1.05216028654579,100.40295500335796,13928
human_4b5ba0fb,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,1.49988806805463,24.7817327065144,47.1681217819566,19.1851354376539,7.09648533691517,99.7313633310947,18481
human_4b5ba0fb,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,8.21580479068728,16.051040967092,27.9158271770763,33.5124244459369,13.8124020595478,99.50749944034028,23909
human_4b5ba0fb,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,5.52943810163422,60.8238191179763,17.618088202373,9.5589881352138,6.87262144616074,100.40295500335806,21238
human_4b5ba0fb,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,8.66353257219611,30.378329975375,42.4669800761137,11.3498992612492,7.544213118424,100.40295500335802,22453
human_4b5ba0fb,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,3.96239086635327,13.8124020595478,50.7499440340273,25.2294604880233,6.20102977389748,99.95522722184916,16980
human_4b5ba0fb,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,3.29079919409,1.94761584956348,14.2601298410566,65.0772330423103,15.8271770763376,100.40295500335797,15834
human_4b5ba0fb,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,6.20102977389748,71.3454219834341,13.364674278039,5.08171032012538,3.51466308484443,99.50749944034038,18521
human_4b5ba0fb,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,2.17147974031789,63.0624580255205,24.7817327065144,8.43966868144169,1.49988806805463,99.95522722184911,21681
human_4b5ba0fb,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,0.828296395791372,5.08171032012538,65.972688605328,22.5430937989702,5.75330199238864,100.1790911126036,26900
human_4b5ba0fb,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,12.9169464965301,8.66353257219611,14.0362659503022,41.7953884038505,22.3192299082158,99.73136333109471,30978
human_98154a6d,1,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,19.7757926081625,39.7442634436854,20.3012786827816,15.0464179365913,5.23734454370293,100.10509721492373,40671
human_98154a6d,2,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,10.1418812401471,20.3012786827816,39.9194254685584,24.8554913294798,5.23734454370293,100.45542126466984,30185
human_98154a6d,3,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,10.1418812401471,15.2215799614643,25.3809774040988,29.760028025924,19.7757926081625,100.2802592397967,52759
human_98154a6d,4,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,5.23734454370293,10.3170432650201,20.1261166579086,35.0148887721142,29.760028025924,100.45542126466982,37898
human_98154a6d,5,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,4.88702049395691,35.0148887721142,44.9991241898756,10.3170432650201,5.06218251882992,100.28025923979673,34783
human_98154a6d,6,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,5.06218251882992,14.8712559117183,30.285514100543,40.0945874934314,9.96671921527412,100.28025923979673,21740
human_98154a6d,7,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,4.88702049395691,9.96671921527412,15.0464179365913,35.0148887721142,35.3652128218602,100.28025923979672,35825
human_98154a6d,8,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,4.88702049395691,5.06218251882992,15.2215799614643,39.9194254685584,35.1900507969872,100.28025923979673,19851
human_98154a6d,9,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,35.1900507969872,25.2058153792258,19.9509546330356,15.0464179365913,5.06218251882992,100.45542126466982,43096
human_98154a6d,10,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,19.7757926081625,40.0945874934314,24.8554913294798,10.3170432650201,4.88702049395691,99.92993519005071,20624
human_98154a6d,11,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,10.1418812401471,20.1261166579086,30.460676125416,29.935190050797,9.61639516552811,100.2802592397968,21073
human_98154a6d,12,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,4.88702049395691,9.79155719040111,20.3012786827816,39.7442634436854,25.0306533543528,99.75477316517782,23887
human_98154a6d,13,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,5.23734454370293,45.5246102644947,34.6645647223682,10.1418812401471,4.88702049395691,100.45542126466984,32638
human_98154a6d,14,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,5.41250656857593,25.2058153792258,39.9194254685584,19.9509546330356,9.79155719040111,100.28025923979683,33731
human_98154a6d,15,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,1.20861797162375,3.66088631984586,35.3652128218602,40.0945874934314,19.9509546330356,100.2802592397968,25860
human_98154a6d,16,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,1.03345594675074,2.78507619548082,25.3809774040988,40.4449115431774,29.935190050797,99.57961114030476,25667
human_98154a6d,17,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,1.90926607111578,24.3300052548607,40.0945874934314,25.2058153792258,8.91574706603608,100.45542126466975,33864
human_98154a6d,18,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,1.55894202136976,7.68961289192502,44.9991241898756,35.0148887721142,11.0176913645122,100.28025923979678,28925
human_98154a6d,19,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,0.858293921877729,5.06218251882992,27.1325976528289,40.0945874934314,27.1325976528289,100.28025923979685,25052
human_98154a6d,20,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,1.55894202136976,0.507969872131719,18.0241723594325,40.2697495183044,39.9194254685584,100.28025923979678,39046
human_98154a6d,21,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,2.08442809598879,8.91574706603608,56.5598178314941,24.8554913294798,7.51445086705202,99.92993519005078,16606
human_98154a6d,22,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,1.20861797162375,8.21509896654405,32.5626204238921,39.3939393939394,18.5496584340515,99.9299351900508,19260
human_98154a6d,23,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,1.20861797162375,8.74058504116307,30.11035207567,30.285514100543,29.935190050797,100.28025923979682,22748
human_98154a6d,24,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,1.03345594675074,4.18637239446488,19.6006305832895,34.8397267472412,40.2697495183044,99.92993519005073,20665
human_b408cdd6,1,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,5.46776674590966,39.7287092714306,29.3805062229059,19.3119843378548,6.30681023633058,100.19577681443154,71914
human_b408cdd6,2,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,24.7657670255908,34.9741294923787,19.5916655013285,14.6972451405398,6.02712907285695,100.05593623269475,81838
human_b408cdd6,3,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,29.5203468046427,25.4649699342749,21.9689553908544,17.2143756118025,6.30681023633058,100.47545797790508,58182
human_b408cdd6,4,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,41.5466368340092,33.995245420221,19.8713466648021,2.25143336596281,2.11159278422599,99.77625506922111,42367
human_b408cdd6,5,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,12.7394769962243,24.9056076073277,24.9056076073277,24.625926443854,12.4597958327507,99.6364144874844,37632
human_b408cdd6,6,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,7.98489721717243,29.5203468046427,35.1139700741155,25.4649699342749,1.5522304572787,99.63641448748423,41266
human_b408cdd6,7,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,29.5203468046427,24.9056076073277,19.5916655013285,17.2143756118025,8.96378128933016,100.19577681443155,80689
human_b408cdd6,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,32.4569990211159,25.7446510977486,20.2908684100126,14.9769263040134,7.00601314501469,100.4754579779052,23151
human_b408cdd6,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,2.81079569291008,39.5888686896937,29.5203468046427,18.7526220109076,9.80282477975108,100.47545797790517,57051
human_b408cdd6,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,0.713186966857782,44.9028107956929,29.8000279681163,16.2354915396448,8.68410012585653,100.33561739616832,30942
human_b408cdd6,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,0.853027548594609,49.3777094112712,36.5123758914837,10.2223465249615,2.9506362746469,99.91609565095791,38247
human_b408cdd6,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,0.853027548594609,46.7207383582716,37.6311005453783,11.9004335058034,3.09047685638373,100.19577681443164,33414
human_b408cdd6,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,49.7972311564816,34.694448328905,10.7817088519088,4.06936092854147,0.853027548594609,100.19577681443148,136749
human_b408cdd6,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,34.8342889106419,49.7972311564816,9.66298419801427,5.0482450006992,0.992868130331426,100.3356173961684,46290
human_b408cdd6,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,4.76856383722557,20.4307089917494,50.7761152286393,22.6681582995385,1.5522304572787,100.19577681443147,53393
human_b408cdd6,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,2.67095511117327,15.5362886309607,53.4330862816389,26.4438540064327,1.5522304572787,99.63641448748427,55971
human_b408cdd6,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,0.853027548594609,20.1510278282758,36.9318976366942,36.9318976366942,4.90840441896239,99.77625506922121,72230
human_b408cdd6,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,4.76856383722557,25.1852887708013,30.3593902950636,34.1350860019578,5.88728849112012,100.33561739616839,46618
human_b408cdd6,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,12.180114669277,22.3884771360649,22.2486365543281,21.6892742273808,21.9689553908544,100.4754579779052,33953
human_b408cdd6,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,22.9478394630122,21.549433645644,19.5916655013285,17.7737379387498,17.9135785204867,99.77625506922121,47768
human_b408cdd6,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,19.8713466648021,50.3565934834289,14.557404558803,9.66298419801427,5.18808558243603,99.6364144874843,64730
human_b408cdd6,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,4.90840441896239,49.517549993008,25.4649699342749,15.2566074674871,4.76856383722557,99.91609565095796,37061
human_b408cdd6,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,0.992868130331426,27.702419242064,39.1693469444833,27.702419242064,4.06936092854147,99.6364144874842,35704
human_b408cdd6,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,0.992868130331426,9.66298419801427,19.8713466648021,49.6573905747448,20.011187246539,100.1957768144316,40044
human_458490b6,1,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,4.80769230769231,10.3365384615385,45.1923076923077,24.7596153846154,15.1442307692308,100.24038461538471,76591
human_458490b6,2,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,5.28846153846154,9.61538461538461,19.7115384615385,40.1442307692308,25.2403846153846,100.00000000000006,40240
human_458490b6,3,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,5.04807692307693,10.0961538461538,24.5192307692308,35.3365384615385,24.5192307692308,99.51923076923083,26080
human_458490b6,4,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,4.80769230769231,4.80769230769231,19.9519230769231,44.9519230769231,25.0,99.51923076923083,26239
human_458490b6,5,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,15.1442307692308,24.7596153846154,40.1442307692308,10.3365384615385,9.85576923076923,100.24038461538473,47462
human_458490b6,6,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,10.0961538461538,20.1923076923077,35.0961538461538,25.4807692307692,8.65384615384616,99.51923076923066,24400
human_458490b6,7,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,4.80769230769231,10.0961538461538,19.7115384615385,44.7115384615385,20.1923076923077,99.51923076923082,21468
